iter,elapsed_s,best_obj,curr_obj,alpha,selected_orders,gap_abs,gap_pct
4664,7.817,26824,24913,0.1,87,355,1.306
4665,7.818,26824,25419,0.2,87,355,1.306
4666,7.82,26824,25588,0.1,88,355,1.306
4667,7.821,26824,25516,0.5,87,355,1.306
4668,7.823,26824,24759,0.5,87,355,1.306
4669,7.824,26824,25027,0.2,88,355,1.306
4670,7.825,26824,24879,0.05,88,355,1.306
4671,7.826,26824,25250,0.1,88,355,1.306
4672,7.827,26824,24944,0.1,88,355,1.306
4673,7.828,26824,25289,0.1,88,355,1.306
4674,7.83,26824,25136,0.1,88,355,1.306
4675,7.831,26824,25308,0.1,87,355,1.306
4676,7.832,26824,24737,0.1,88,355,1.306
4677,7.833,26824,24892,0.1,87,355,1.306
4678,7.834,26824,24814,0.35,88,355,1.306
4679,7.837,26824,24972,0.2,88,355,1.306
4680,7.838,26824,25066,0.05,87,355,1.306
4681,7.839,26824,24685,0.1,88,355,1.306
4682,7.84,26824,24775,0.1,87,355,1.306
4683,7.841,26824,25498,0.5,87,355,1.306
4684,7.843,26824,26285,0.35,87,355,1.306
4685,7.844,26824,25615,0.05,88,355,1.306
4686,7.844,26824,24935,0.2,88,355,1.306
4687,7.846,26824,24968,0.35,87,355,1.306
4688,7.847,26824,25410,0.2,87,355,1.306
4689,7.849,26824,25523,0.05,87,355,1.306
4690,7.849,26824,25114,0.05,88,355,1.306
4691,7.851,26824,25076,0.2,88,355,1.306
4692,7.851,26824,25809,0.2,87,355,1.306
4693,7.853,26824,25145,0.05,88,355,1.306
4694,7.854,26824,24847,0.2,87,355,1.306
4695,7.854,26824,25649,0.2,88,355,1.306
4696,7.856,26824,25188,0.2,88,355,1.306
4697,7.856,26824,25178,0.35,87,355,1.306
4698,7.858,26824,25544,0.05,87,355,1.306
4699,7.858,26824,24993,0.1,87,355,1.306
4700,7.86,26824,25227,0.05,88,355,1.306
4701,7.86,26824,25195,0.05,88,355,1.306
4702,7.862,26824,24564,0.05,87,355,1.306
4703,7.866,26824,24470,0.1,87,355,1.306
4704,7.866,26824,25835,0.1,88,355,1.306
4705,7.868,26824,25191,0.1,87,355,1.306
4706,7.868,26824,24652,0.2,88,355,1.306
4707,7.87,26824,25302,0.05,88,355,1.306
4708,7.871,26824,25887,0.2,87,355,1.306
4709,7.871,26824,24858,0.2,88,355,1.306
4710,7.871,26824,24855,0.05,88,355,1.306
4711,7.871,26824,24700,0.35,87,355,1.306
4712,7.871,26824,25707,0.5,88,355,1.306
4713,7.871,26824,25003,0.35,87,355,1.306
4714,7.871,26824,25179,0.35,88,355,1.306
4715,7.871,26824,25532,0.5,87,355,1.306
4716,7.871,26824,25386,0.35,88,355,1.306
4717,7.871,26824,26393,0.2,88,355,1.306
4718,7.871,26824,25295,0.2,88,355,1.306
4719,7.871,26824,26135,0.2,87,355,1.306
4720,7.871,26824,24694,0.35,87,355,1.306
4721,7.886,26824,24583,0.05,87,355,1.306
4722,7.886,26824,25056,0.05,87,355,1.306
4723,7.886,26824,25334,0.5,88,355,1.306
4724,7.886,26824,24772,0.5,87,355,1.306
4725,7.886,26824,25544,0.5,88,355,1.306
4726,7.886,26824,25177,0.5,87,355,1.306
4727,7.886,26824,25058,0.1,88,355,1.306
4728,7.886,26824,24239,0.05,87,355,1.306
4729,7.886,26824,25654,0.2,87,355,1.306
4730,7.886,26824,25245,0.1,88,355,1.306
4731,7.886,26824,25855,0.05,88,355,1.306
4732,7.902,26824,25837,0.5,87,355,1.306
4733,7.902,26824,25574,0.5,87,355,1.306
4734,7.902,26824,25523,0.5,88,355,1.306
4735,7.902,26824,24875,0.1,88,355,1.306
4736,7.902,26824,26463,0.1,87,355,1.306
4737,7.902,26824,24575,0.05,87,355,1.306
4738,7.902,26824,25828,0.05,88,355,1.306
4739,7.902,26824,24853,0.5,87,355,1.306
4740,7.902,26824,25267,0.1,88,355,1.306
4741,7.902,26824,25688,0.35,88,355,1.306
4742,7.902,26824,25162,0.1,87,355,1.306
4743,7.902,26824,24933,0.1,88,355,1.306
4744,7.902,26824,24835,0.35,87,355,1.306
4745,7.902,26824,25531,0.05,88,355,1.306
4746,7.918,26824,24880,0.2,87,355,1.306
4747,7.918,26824,25556,0.35,87,355,1.306
4748,7.92,26824,25213,0.5,88,355,1.306
4749,7.92,26824,25346,0.5,88,355,1.306
4750,7.92,26824,25377,0.5,88,355,1.306
4751,7.92,26824,25509,0.2,87,355,1.306
4752,7.92,26824,25417,0.1,87,355,1.306
4753,7.92,26824,25222,0.5,87,355,1.306
4754,7.92,26824,24969,0.1,88,355,1.306
4755,7.92,26824,24972,0.35,87,355,1.306
4756,7.92,26824,25130,0.35,88,355,1.306
4757,7.934,26824,24888,0.1,88,355,1.306
4758,7.934,26824,24980,0.35,88,355,1.306
4759,7.934,26824,25214,0.1,88,355,1.306
4760,7.934,26824,25556,0.05,87,355,1.306
4761,7.934,26824,25853,0.1,88,355,1.306
4762,7.934,26824,25327,0.35,88,355,1.306
4763,7.934,26824,25285,0.1,87,355,1.306
4764,7.934,26824,24556,0.5,88,355,1.306
4765,7.934,26824,24588,0.2,87,355,1.306
4766,7.934,26824,24683,0.5,87,355,1.306
4767,7.934,26824,24602,0.2,87,355,1.306
4768,7.934,26824,25071,0.35,88,355,1.306
4769,7.947,26824,25119,0.5,87,355,1.306
4770,7.947,26824,25593,0.1,88,355,1.306
4771,7.949,26824,26212,0.1,87,355,1.306
4772,7.949,26824,25530,0.35,88,355,1.306
4773,7.949,26824,25093,0.5,87,355,1.306
4774,7.949,26824,25159,0.1,88,355,1.306
4775,7.949,26824,25533,0.5,88,355,1.306
4776,7.949,26824,24364,0.2,88,355,1.306
4777,7.949,26824,25179,0.1,87,355,1.306
4778,7.949,26824,25441,0.2,87,355,1.306
4779,7.949,26824,24562,0.05,87,355,1.306
4780,7.949,26824,25395,0.35,88,355,1.306
4781,7.949,26824,25372,0.5,88,355,1.306
4782,7.949,26824,24972,0.5,87,355,1.306
4783,7.965,26824,26270,0.2,88,355,1.306
4784,7.966,26824,25296,0.1,87,355,1.306
4785,7.966,26824,25163,0.35,88,355,1.306
4786,7.966,26824,24580,0.2,87,355,1.306
4787,7.966,26824,24845,0.1,88,355,1.306
4788,7.966,26824,25178,0.1,88,355,1.306
4789,7.966,26824,25990,0.2,89,355,1.306
4790,7.966,26824,26189,0.5,88,355,1.306
4791,7.966,26824,25301,0.2,88,355,1.306
4792,7.966,26824,25789,0.05,88,355,1.306
4793,7.966,26824,24739,0.05,88,355,1.306
4794,7.966,26824,26048,0.1,88,355,1.306
4795,7.966,26824,24826,0.2,87,355,1.306
4796,7.981,26824,25960,0.05,88,355,1.306
4797,7.981,26824,26009,0.5,88,355,1.306
4798,7.981,26824,24856,0.5,88,355,1.306
4799,7.981,26824,24903,0.5,87,355,1.306
4800,7.981,26824,24940,0.35,87,355,1.306
4801,7.981,26824,25012,0.2,87,355,1.306
4802,7.981,26824,25088,0.2,87,355,1.306
4803,7.981,26824,25160,0.05,88,355,1.306
4804,7.981,26824,25260,0.05,87,355,1.306
4805,7.981,26824,25138,0.2,88,355,1.306
4806,7.981,26824,26093,0.35,88,355,1.306
4807,7.981,26824,24583,0.1,88,355,1.306
4808,7.997,26824,24672,0.35,88,355,1.306
4809,7.997,26824,24112,0.05,87,355,1.306
4810,7.998,26824,25271,0.1,88,355,1.306
4811,7.998,26824,25025,0.2,88,355,1.306
4812,7.998,26824,25076,0.5,87,355,1.306
4813,7.998,26824,24618,0.2,88,355,1.306
4814,7.998,26824,25143,0.1,87,355,1.306
4815,7.998,26824,25214,0.1,88,355,1.306
4816,7.998,26824,25184,0.35,88,355,1.306
4817,7.998,26824,25702,0.5,87,355,1.306
4818,7.998,26824,25616,0.2,87,355,1.306
4819,7.998,26824,25868,0.05,87,355,1.306
4820,7.998,26824,25971,0.2,88,355,1.306
4821,8.012,26824,25337,0.05,88,355,1.306
4822,8.012,26824,25073,0.35,87,355,1.306
4823,8.012,26824,25060,0.2,87,355,1.306
4824,8.012,26824,24562,0.05,87,355,1.306
4825,8.012,26824,24604,0.1,88,355,1.306
4826,8.012,26824,25507,0.5,88,355,1.306
4827,8.012,26824,25213,0.1,88,355,1.306
4828,8.012,26824,25699,0.35,88,355,1.306
4829,8.012,26824,25483,0.05,87,355,1.306
4830,8.012,26824,25408,0.5,87,355,1.306
4831,8.012,26824,25531,0.5,88,355,1.306
4832,8.012,26824,25699,0.1,88,355,1.306
4833,8.012,26824,25467,0.1,87,355,1.306
4834,8.012,26824,25899,0.35,87,355,1.306
4835,8.028,26824,25630,0.05,88,355,1.306
4836,8.031,26824,25423,0.35,87,355,1.306
4837,8.031,26824,25024,0.2,88,355,1.306
4838,8.032,26824,26034,0.2,87,355,1.306
4839,8.032,26824,24801,0.35,87,355,1.306
4840,8.032,26824,25017,0.05,88,355,1.306
4841,8.032,26824,24751,0.1,88,355,1.306
4842,8.032,26824,24804,0.05,88,355,1.306
4843,8.032,26824,26045,0.1,88,355,1.306
4844,8.032,26824,25362,0.2,88,355,1.306
4845,8.032,26824,24828,0.35,87,355,1.306
4846,8.044,26824,25031,0.05,87,355,1.306
4847,8.044,26824,24433,0.05,88,355,1.306
4848,8.046,26824,25782,0.05,87,355,1.306
4849,8.047,26824,26437,0.1,87,355,1.306
4850,8.047,26824,24951,0.05,87,355,1.306
4851,8.049,26824,25190,0.2,88,355,1.306
4852,8.051,26824,26079,0.5,88,355,1.306
4853,8.051,26824,24863,0.2,88,355,1.306
4854,8.053,26824,25576,0.5,88,355,1.306
4855,8.053,26824,25260,0.1,88,355,1.306
4856,8.055,26824,25138,0.2,88,355,1.306
4857,8.055,26824,25426,0.05,88,355,1.306
4858,8.057,26824,24801,0.05,87,355,1.306
4859,8.057,26824,24998,0.05,88,355,1.306
4860,8.059,26824,25123,0.2,88,355,1.306
4861,8.06,26824,25586,0.5,87,355,1.306
4862,8.06,26824,25526,0.05,88,355,1.306
4863,8.06,26824,24791,0.2,88,355,1.306
4864,8.06,26824,24669,0.05,88,355,1.306
4865,8.06,26824,25479,0.5,88,355,1.306
4866,8.06,26824,25263,0.1,88,355,1.306
4867,8.06,26824,24522,0.2,88,355,1.306
4868,8.06,26824,24718,0.5,87,355,1.306
4869,8.06,26824,25854,0.2,88,355,1.306
4870,8.06,26824,24669,0.2,87,355,1.306
4871,8.06,26824,24906,0.05,88,355,1.306
4872,8.06,26824,25381,0.2,88,355,1.306
4873,8.077,26824,25548,0.5,87,355,1.306
4874,8.077,26824,26247,0.35,88,355,1.306
4875,8.077,26824,25908,0.2,88,355,1.306
4876,8.077,26824,24652,0.1,88,355,1.306
4877,8.077,26824,24885,0.1,87,355,1.306
4878,8.077,26824,25472,0.05,88,355,1.306
4879,8.077,26824,24749,0.35,88,355,1.306
4880,8.077,26824,26107,0.2,88,355,1.306
4881,8.077,26824,25196,0.2,88,355,1.306
4882,8.077,26824,25112,0.5,87,355,1.306
4883,8.077,26824,25605,0.5,87,355,1.306
4884,8.077,26824,25132,0.5,87,355,1.306
4885,8.077,26824,25332,0.05,87,355,1.306
4886,8.077,26824,25111,0.35,87,355,1.306
4887,8.092,26824,25148,0.2,88,355,1.306
4888,8.094,26824,25710,0.5,87,355,1.306
4889,8.094,26824,25220,0.2,88,355,1.306
4890,8.094,26824,24946,0.1,88,355,1.306
4891,8.094,26824,25051,0.35,88,355,1.306
4892,8.094,26824,25087,0.5,88,355,1.306
4893,8.094,26824,24831,0.5,87,355,1.306
4894,8.094,26824,25020,0.35,88,355,1.306
4895,8.094,26824,25371,0.35,87,355,1.306
4896,8.094,26824,25834,0.5,87,355,1.306
4897,8.094,26824,25016,0.05,87,355,1.306
4898,8.094,26824,25870,0.35,87,355,1.306
4899,8.108,26824,25320,0.2,88,355,1.306
4900,8.11,26824,25207,0.35,87,355,1.306
4901,8.11,26824,25559,0.05,88,355,1.306
4902,8.11,26824,24896,0.05,88,355,1.306
4903,8.11,26824,25912,0.05,87,355,1.306
4904,8.11,26824,24931,0.1,88,355,1.306
4905,8.11,26824,24942,0.5,87,355,1.306
4906,8.11,26824,25976,0.35,88,355,1.306
4907,8.11,26824,25791,0.5,88,355,1.306
4908,8.11,26824,24852,0.35,87,355,1.306
4909,8.11,26824,25260,0.05,88,355,1.306
4910,8.11,26824,25385,0.05,88,355,1.306
4911,8.11,26824,24781,0.5,87,355,1.306
4912,8.11,26824,25414,0.05,88,355,1.306
4913,8.125,26824,26325,0.1,88,355,1.306
4914,8.126,26824,24749,0.35,88,355,1.306
4915,8.126,26824,24647,0.2,88,355,1.306
4916,8.126,26824,25108,0.05,88,355,1.306
4917,8.126,26824,24972,0.2,87,355,1.306
4918,8.126,26824,25102,0.05,88,355,1.306
4919,8.126,26824,24592,0.1,88,355,1.306
4920,8.126,26824,25368,0.5,88,355,1.306
4921,8.126,26824,26272,0.5,88,355,1.306
4922,8.126,26824,25599,0.35,87,355,1.306
4923,8.126,26824,24738,0.35,88,355,1.306
4924,8.126,26824,25211,0.2,88,355,1.306
4925,8.14,26824,24884,0.35,87,355,1.306
4926,8.142,26824,25308,0.5,88,355,1.306
4927,8.142,26824,25499,0.35,86,355,1.306
4928,8.142,26824,25197,0.35,87,355,1.306
4929,8.142,26824,26215,0.05,88,355,1.306
4930,8.142,26824,24780,0.05,88,355,1.306
4931,8.147,26824,25010,0.35,88,355,1.306
4932,8.147,26824,25083,0.5,87,355,1.306
4933,8.147,26824,24433,0.05,88,355,1.306
4934,8.147,26824,24875,0.35,87,355,1.306
4935,8.147,26824,25180,0.2,88,355,1.306
4936,8.147,26824,25083,0.35,87,355,1.306
4937,8.147,26824,25942,0.5,87,355,1.306
4938,8.147,26824,25273,0.1,88,355,1.306
4939,8.156,26824,25307,0.2,87,355,1.306
4940,8.156,26824,25184,0.5,87,355,1.306
4941,8.156,26824,26284,0.5,88,355,1.306
4942,8.156,26824,24584,0.2,88,355,1.306
4943,8.156,26824,25030,0.1,88,355,1.306
4944,8.156,26824,24843,0.5,88,355,1.306
4945,8.156,26824,26076,0.2,87,355,1.306
4946,8.156,26824,24753,0.2,87,355,1.306
4947,8.156,26824,24786,0.5,87,355,1.306
4948,8.156,26824,25022,0.5,87,355,1.306
4949,8.156,26824,25561,0.05,88,355,1.306
4950,8.156,26824,25983,0.35,87,355,1.306
4951,8.172,26824,25602,0.05,88,355,1.306
4952,8.172,26824,24894,0.2,88,355,1.306
4953,8.172,26824,24404,0.1,88,355,1.306
4954,8.172,26824,24707,0.35,87,355,1.306
4955,8.172,26824,25754,0.2,88,355,1.306
4956,8.172,26824,24786,0.2,87,355,1.306
4957,8.172,26824,26314,0.2,87,355,1.306
4958,8.172,26824,24685,0.05,88,355,1.306
4959,8.172,26824,26082,0.05,88,355,1.306
4960,8.172,26824,24332,0.1,87,355,1.306
4961,8.172,26824,25545,0.35,88,355,1.306
4962,8.172,26824,24671,0.1,88,355,1.306
4963,8.172,26824,25227,0.2,88,355,1.306
4964,8.188,26824,25447,0.05,87,355,1.306
4965,8.188,26824,24568,0.35,88,355,1.306
4966,8.19,26824,25856,0.35,88,355,1.306
4967,8.19,26824,24818,0.35,87,355,1.306
4968,8.19,26824,25152,0.2,87,355,1.306
4969,8.19,26824,24848,0.35,88,355,1.306
4970,8.19,26824,24646,0.2,88,355,1.306
4971,8.19,26824,25409,0.1,87,355,1.306
4972,8.19,26824,24954,0.5,87,355,1.306
4973,8.19,26824,24982,0.35,88,355,1.306
4974,8.19,26824,24285,0.1,88,355,1.306
4975,8.19,26824,24462,0.1,88,355,1.306
4976,8.19,26824,25073,0.35,88,355,1.306
4977,8.19,26824,24772,0.35,88,355,1.306
4978,8.19,26824,25271,0.5,87,355,1.306
4979,8.204,26824,25545,0.05,87,355,1.306
4980,8.204,26824,24892,0.35,87,355,1.306
4981,8.204,26824,25964,0.2,87,355,1.306
4982,8.204,26824,25365,0.2,87,355,1.306
4983,8.204,26824,25745,0.2,88,355,1.306
4984,8.204,26824,25520,0.05,88,355,1.306
4985,8.204,26824,24961,0.05,87,355,1.306
4986,8.204,26824,25605,0.5,87,355,1.306
4987,8.221,26824,25061,0.2,88,355,1.306
4988,8.221,26824,26153,0.5,87,355,1.306
4989,8.224,26824,25224,0.2,88,355,1.306
4990,8.224,26824,25298,0.05,87,355,1.306
4991,8.226,26824,25025,0.1,88,355,1.306
4992,8.226,26824,24932,0.5,87,355,1.306
4993,8.226,26824,25273,0.35,87,355,1.306
4994,8.226,26824,25558,0.5,88,355,1.306
4995,8.226,26824,24679,0.5,88,355,1.306
4996,8.226,26824,24861,0.05,88,355,1.306
4997,8.226,26824,25017,0.35,88,355,1.306
4998,8.226,26824,24636,0.1,88,355,1.306
4999,8.226,26824,25672,0.1,88,355,1.306
5000,8.226,26824,25319,0.5,87,355,1.306
5001,8.236,26824,24945,0.1,87,355,1.306
5002,8.238,26824,25415,0.2,87,355,1.306
5003,8.24,26824,25076,0.5,88,355,1.306
5004,8.242,26824,25730,0.35,88,355,1.306
5005,8.244,26824,26097,0.5,88,355,1.306
5006,8.246,26824,25144,0.2,88,355,1.306
5007,8.247,26824,25435,0.05,88,355,1.306
5008,8.249,26824,25156,0.1,88,355,1.306
5009,8.251,26824,25858,0.35,88,355,1.306
5010,8.254,26824,26390,0.2,87,355,1.306
5011,8.254,26824,25139,0.05,88,355,1.306
5012,8.254,26824,25868,0.05,88,355,1.306
5013,8.254,26824,25318,0.2,88,355,1.306
5014,8.254,26824,24878,0.05,88,355,1.306
5015,8.254,26824,25221,0.2,88,355,1.306
5016,8.254,26824,26075,0.5,88,355,1.306
5017,8.254,26824,25028,0.2,88,355,1.306
5018,8.254,26824,25356,0.5,87,355,1.306
5019,8.254,26824,24964,0.35,88,355,1.306
5020,8.254,26824,25239,0.5,87,355,1.306
5021,8.268,26824,24971,0.2,88,355,1.306
5022,8.269,26824,24523,0.5,87,355,1.306
5023,8.269,26824,25110,0.35,88,355,1.306
5024,8.269,26824,25098,0.2,87,355,1.306
5025,8.269,26824,24783,0.1,87,355,1.306
5026,8.269,26824,24835,0.35,87,355,1.306
5027,8.269,26824,25002,0.2,88,355,1.306
5028,8.269,26824,25566,0.05,88,355,1.306
5029,8.269,26824,25330,0.2,88,355,1.306
5030,8.269,26824,24855,0.1,87,355,1.306
5031,8.269,26824,24574,0.35,87,355,1.306
5032,8.269,26824,24928,0.05,88,355,1.306
5033,8.269,26824,25647,0.5,88,355,1.306
5034,8.284,26824,25036,0.5,88,355,1.306
5035,8.284,26824,25014,0.5,87,355,1.306
5036,8.284,26824,25454,0.35,87,355,1.306
5037,8.284,26824,25072,0.1,88,355,1.306
5038,8.284,26824,26047,0.35,88,355,1.306
5039,8.284,26824,25066,0.35,87,355,1.306
5040,8.284,26824,24547,0.1,87,355,1.306
5041,8.284,26824,25277,0.35,86,355,1.306
5042,8.284,26824,25735,0.2,87,355,1.306
5043,8.284,26824,24901,0.05,88,355,1.306
5044,8.284,26824,25016,0.35,88,355,1.306
5045,8.284,26824,24734,0.05,88,355,1.306
5046,8.284,26824,25086,0.35,88,355,1.306
5047,8.284,26824,25291,0.2,88,355,1.306
5048,8.299,26824,24869,0.05,88,355,1.306
5049,8.301,26824,24949,0.35,88,355,1.306
5050,8.301,26824,24866,0.2,87,355,1.306
5051,8.301,26824,25548,0.35,87,355,1.306
5052,8.301,26824,24615,0.1,88,355,1.306
5053,8.301,26824,25015,0.05,88,355,1.306
5054,8.301,26824,26066,0.35,88,355,1.306
5055,8.301,26824,25591,0.35,87,355,1.306
5056,8.301,26824,25874,0.35,87,355,1.306
5057,8.301,26824,25370,0.5,88,355,1.306
5058,8.301,26824,25504,0.5,88,355,1.306
5059,8.301,26824,25593,0.35,88,355,1.306
5060,8.315,26824,25058,0.05,88,355,1.306
5061,8.316,26824,25046,0.5,88,355,1.306
5062,8.316,26824,25047,0.05,88,355,1.306
5063,8.316,26824,25295,0.1,88,355,1.306
5064,8.316,26824,24829,0.1,87,355,1.306
5065,8.316,26824,25379,0.35,88,355,1.306
5066,8.316,26824,25407,0.05,88,355,1.306
5067,8.316,26824,24883,0.35,88,355,1.306
5068,8.316,26824,25422,0.1,88,355,1.306
5069,8.316,26824,24891,0.35,87,355,1.306
5070,8.316,26824,25689,0.05,88,355,1.306
5071,8.316,26824,25170,0.5,87,355,1.306
5072,8.316,26824,25329,0.2,88,355,1.306
5073,8.316,26824,24609,0.35,87,355,1.306
5074,8.316,26824,24763,0.1,88,355,1.306
5075,8.331,26824,25505,0.35,88,355,1.306
5076,8.332,26824,25230,0.05,88,355,1.306
5077,8.332,26824,26187,0.1,88,355,1.306
5078,8.332,26824,25681,0.05,87,355,1.306
5079,8.332,26824,26188,0.1,87,355,1.306
5080,8.332,26824,26101,0.5,88,355,1.306
5081,8.332,26824,25258,0.1,88,355,1.306
5082,8.332,26824,24320,0.2,88,355,1.306
5083,8.332,26824,25112,0.05,88,355,1.306
5084,8.332,26824,25174,0.35,87,355,1.306
5085,8.332,26824,25578,0.1,88,355,1.306
5086,8.332,26824,26165,0.35,87,355,1.306
5087,8.347,26824,25239,0.2,88,355,1.306
5088,8.347,26824,26213,0.05,88,355,1.306
5089,8.349,26824,25471,0.2,88,355,1.306
5090,8.351,26824,25531,0.35,88,355,1.306
5091,8.351,26824,24629,0.5,87,355,1.306
5092,8.353,26824,25600,0.5,88,355,1.306
5093,8.355,26824,25302,0.5,87,355,1.306
5094,8.355,26824,24823,0.1,88,355,1.306
5095,8.357,26824,25624,0.35,88,355,1.306
5096,8.357,26824,25414,0.05,88,355,1.306
5097,8.359,26824,26075,0.5,87,355,1.306
5098,8.361,26824,25377,0.5,88,355,1.306
5099,8.363,26824,25462,0.2,88,355,1.306
5100,8.364,26824,25259,0.05,88,355,1.306
5101,8.364,26824,25214,0.35,88,355,1.306
5102,8.364,26824,25251,0.05,88,355,1.306
5103,8.364,26824,24848,0.05,87,355,1.306
5104,8.364,26824,24877,0.05,88,355,1.306
5105,8.364,26824,24911,0.2,88,355,1.306
5106,8.364,26824,24937,0.2,88,355,1.306
5107,8.364,26824,25935,0.1,88,355,1.306
5108,8.364,26824,24453,0.1,87,355,1.306
5109,8.364,26824,25848,0.5,88,355,1.306
5110,8.364,26824,25886,0.35,88,355,1.306
5111,8.364,26824,24750,0.05,88,355,1.306
5112,8.379,26824,25202,0.05,87,355,1.306
5113,8.379,26824,25292,0.1,88,355,1.306
5114,8.379,26824,25261,0.1,88,355,1.306
5115,8.379,26824,25377,0.05,88,355,1.306
5116,8.379,26824,24961,0.1,88,355,1.306
5117,8.379,26824,25170,0.35,88,355,1.306
5118,8.379,26824,25185,0.35,87,355,1.306
5119,8.379,26824,26683,0.35,88,355,1.306
5120,8.379,26824,24884,0.1,87,355,1.306
5121,8.379,26824,26054,0.5,88,355,1.306
5122,8.379,26824,25340,0.2,88,355,1.306
5123,8.379,26824,24300,0.1,87,355,1.306
5124,8.379,26824,25034,0.2,88,355,1.306
5125,8.379,26824,25624,0.5,87,355,1.306
5126,8.379,26824,25044,0.35,88,355,1.306
5127,8.394,26824,24951,0.05,87,355,1.306
5128,8.394,26824,24738,0.1,87,355,1.306
5129,8.394,26824,25114,0.5,87,355,1.306
5130,8.394,26824,24649,0.05,88,355,1.306
5131,8.394,26824,25133,0.5,88,355,1.306
5132,8.394,26824,25146,0.35,88,355,1.306
5133,8.394,26824,25290,0.35,88,355,1.306
5134,8.394,26824,25019,0.5,88,355,1.306
5135,8.394,26824,24742,0.05,87,355,1.306
5136,8.394,26824,25342,0.1,87,355,1.306
5137,8.394,26824,24650,0.1,88,355,1.306
5138,8.394,26824,24326,0.5,88,355,1.306
5139,8.394,26824,24281,0.1,88,355,1.306
5140,8.41,26824,25751,0.35,88,355,1.306
5141,8.41,26824,25862,0.05,88,355,1.306
5142,8.41,26824,25563,0.1,88,355,1.306
5143,8.41,26824,25631,0.2,88,355,1.306
5144,8.41,26824,25482,0.5,87,355,1.306
5145,8.41,26824,25145,0.5,88,355,1.306
5146,8.41,26824,25684,0.35,88,355,1.306
5147,8.41,26824,25616,0.5,88,355,1.306
5148,8.41,26824,25416,0.1,88,355,1.306
5149,8.41,26824,25237,0.05,88,355,1.306
5150,8.41,26824,24798,0.35,87,355,1.306
5151,8.41,26824,24606,0.05,88,355,1.306
5152,8.426,26824,25140,0.35,87,355,1.306
5153,8.428,26824,26553,0.1,88,355,1.306
5154,8.428,26824,25218,0.2,88,355,1.306
5155,8.43,26824,24361,0.2,87,355,1.306
5156,8.43,26824,25581,0.5,88,355,1.306
5157,8.432,26824,25108,0.05,88,355,1.306
5158,8.432,26824,25531,0.1,87,355,1.306
5159,8.434,26824,25141,0.35,88,355,1.306
5160,8.434,26824,25046,0.35,87,355,1.306
5161,8.436,26824,25660,0.5,87,355,1.306
5162,8.436,26824,24908,0.2,87,355,1.306
5163,8.438,26824,25184,0.35,88,355,1.306
5164,8.44,26824,25888,0.35,88,355,1.306
5165,8.442,26824,25460,0.2,88,355,1.306
5166,8.442,26824,24710,0.1,88,355,1.306
5167,8.444,26824,24892,0.5,88,355,1.306
5168,8.444,26824,24870,0.1,88,355,1.306
5169,8.446,26824,25325,0.05,88,355,1.306
5170,8.446,26824,25180,0.05,88,355,1.306
5171,8.447,26824,25587,0.35,88,355,1.306
5172,8.449,26824,25018,0.05,88,355,1.306
5173,8.449,26824,25219,0.05,88,355,1.306
5174,8.451,26824,25128,0.05,88,355,1.306
5175,8.451,26824,25247,0.05,88,355,1.306
5176,8.455,26824,24592,0.1,87,355,1.306
5177,8.455,26824,25111,0.05,87,355,1.306
5178,8.457,26824,25086,0.1,87,355,1.306
5179,8.459,26824,25467,0.1,88,355,1.306
5180,8.46,26824,25227,0.2,87,355,1.306
5181,8.46,26824,25515,0.5,87,355,1.306
5182,8.46,26824,26210,0.5,88,355,1.306
5183,8.46,26824,25310,0.5,87,355,1.306
5184,8.46,26824,25718,0.5,87,355,1.306
5185,8.46,26824,24917,0.2,88,355,1.306
5186,8.46,26824,25612,0.35,86,355,1.306
5187,8.46,26824,25826,0.1,88,355,1.306
5188,8.46,26824,25199,0.05,88,355,1.306
5189,8.46,26824,25583,0.35,88,355,1.306
5190,8.46,26824,24856,0.1,88,355,1.306
5191,8.473,26824,25100,0.35,88,355,1.306
5192,8.473,26824,24872,0.1,88,355,1.306
5193,8.475,26824,24947,0.1,88,355,1.306
5194,8.475,26824,24368,0.2,88,355,1.306
5195,8.477,26824,24827,0.1,88,355,1.306
5196,8.477,26824,24489,0.05,87,355,1.306
5197,8.479,26824,25444,0.5,88,355,1.306
5198,8.481,26824,25222,0.1,87,355,1.306
5199,8.485,26824,26103,0.5,87,355,1.306
5200,8.485,26824,24756,0.2,87,355,1.306
5201,8.487,26824,26187,0.5,87,355,1.306
5202,8.489,26824,25317,0.05,88,355,1.306
5203,8.489,26824,26040,0.35,87,355,1.306
5204,8.491,26824,25163,0.2,87,355,1.306
5205,8.491,26824,24799,0.05,88,355,1.306
5206,8.493,26824,25519,0.1,88,355,1.306
5207,8.493,26824,24654,0.05,87,355,1.306
5208,8.495,26824,25903,0.35,87,355,1.306
5209,8.497,26824,25545,0.1,88,355,1.306
5210,8.497,26824,24786,0.5,88,355,1.306
5211,8.499,26824,25903,0.5,87,355,1.306
5212,8.499,26824,24336,0.05,87,355,1.306
5213,8.501,26824,24395,0.2,88,355,1.306
5214,8.501,26824,24841,0.1,87,355,1.306
5215,8.503,26824,25055,0.2,88,355,1.306
5216,8.504,26824,25269,0.2,87,355,1.306
5217,8.504,26824,24890,0.2,88,355,1.306
5218,8.504,26824,25614,0.35,88,355,1.306
5219,8.504,26824,25167,0.05,88,355,1.306
5220,8.504,26824,25230,0.05,88,355,1.306
5221,8.504,26824,24859,0.05,88,355,1.306
