iter,elapsed_s,best_obj,gap_abs,gap_pct,p_alpha_0.05,p_alpha_0.1,p_alpha_0.2,p_alpha_0.35,p_alpha_0.5
41417,51.038,26824,355,1.306,0.199436,0.198938,0.199464,0.200518,0.201645
41418,51.041,26824,355,1.306,0.199436,0.198938,0.199464,0.200518,0.201645
41419,51.041,26824,355,1.306,0.199436,0.198938,0.199464,0.200518,0.201645
41420,51.041,26824,355,1.306,0.199436,0.198938,0.199464,0.200518,0.201645
41421,51.041,26824,355,1.306,0.199436,0.198938,0.199464,0.200518,0.201645
41422,51.041,26824,355,1.306,0.199436,0.198938,0.199464,0.200518,0.201645
41423,51.041,26824,355,1.306,0.199436,0.198938,0.199464,0.200518,0.201645
41424,51.041,26824,355,1.306,0.199436,0.198938,0.199464,0.200518,0.201644
41425,51.041,26824,355,1.306,0.199436,0.198938,0.199464,0.200518,0.201644
41426,51.041,26824,355,1.306,0.199435,0.198938,0.199465,0.200518,0.201644
41427,51.041,26824,355,1.306,0.199435,0.198938,0.199464,0.200518,0.201644
41428,51.041,26824,355,1.306,0.199435,0.198938,0.199464,0.200518,0.201644
41429,51.056,26824,355,1.306,0.199436,0.198938,0.199464,0.200518,0.201644
41430,51.058,26824,355,1.306,0.199436,0.198938,0.199464,0.200518,0.201644
41431,51.058,26824,355,1.306,0.199436,0.198938,0.199464,0.200518,0.201644
41432,51.058,26824,355,1.306,0.199436,0.198938,0.199464,0.200518,0.201644
41433,51.058,26824,355,1.306,0.199436,0.198938,0.199464,0.200518,0.201644
41434,51.058,26824,355,1.306,0.199436,0.198938,0.199464,0.200518,0.201644
41435,51.058,26824,355,1.306,0.199436,0.198938,0.199464,0.200518,0.201644
41436,51.058,26824,355,1.306,0.199435,0.198938,0.199464,0.200518,0.201644
41437,51.058,26824,355,1.306,0.199435,0.198938,0.199464,0.200518,0.201644
41438,51.058,26824,355,1.306,0.199435,0.198938,0.199464,0.200518,0.201644
41439,51.058,26824,355,1.306,0.199435,0.198938,0.199464,0.200518,0.201644
41440,51.058,26824,355,1.306,0.199435,0.198938,0.199464,0.200518,0.201644
41441,51.058,26824,355,1.306,0.199435,0.198938,0.199464,0.200518,0.201644
41442,51.058,26824,355,1.306,0.199435,0.198939,0.199464,0.200518,0.201644
41443,51.071,26824,355,1.306,0.199435,0.198939,0.199464,0.200518,0.201644
41444,51.073,26824,355,1.306,0.199435,0.198939,0.199464,0.200518,0.201644
41445,51.073,26824,355,1.306,0.199435,0.198939,0.199464,0.200518,0.201644
41446,51.073,26824,355,1.306,0.199435,0.19894,0.199464,0.200518,0.201644
41447,51.073,26824,355,1.306,0.199435,0.19894,0.199464,0.200518,0.201644
41448,51.073,26824,355,1.306,0.199435,0.19894,0.199464,0.200518,0.201644
41449,51.073,26824,355,1.306,0.199435,0.19894,0.199464,0.200518,0.201644
41450,51.073,26824,355,1.306,0.199435,0.19894,0.199464,0.200518,0.201644
41451,51.073,26824,355,1.306,0.199435,0.19894,0.199463,0.200518,0.201644
41452,51.073,26824,355,1.306,0.199435,0.19894,0.199463,0.200518,0.201644
41453,51.073,26824,355,1.306,0.199435,0.19894,0.199464,0.200518,0.201644
41454,51.073,26824,355,1.306,0.199435,0.19894,0.199463,0.200518,0.201644
41455,51.073,26824,355,1.306,0.199435,0.19894,0.199464,0.200518,0.201644
41456,51.073,26824,355,1.306,0.199434,0.19894,0.199464,0.200518,0.201644
41457,51.073,26824,355,1.306,0.199434,0.19894,0.199464,0.200518,0.201644
41458,51.089,26824,355,1.306,0.199434,0.19894,0.199464,0.200518,0.201644
41459,51.089,26824,355,1.306,0.199434,0.19894,0.199464,0.200518,0.201644
41460,51.089,26824,355,1.306,0.199434,0.19894,0.199464,0.200518,0.201644
41461,51.089,26824,355,1.306,0.199434,0.19894,0.199464,0.200518,0.201644
41462,51.089,26824,355,1.306,0.199434,0.19894,0.199464,0.200518,0.201644
41463,51.089,26824,355,1.306,0.199434,0.198939,0.199464,0.200519,0.201644
41464,51.089,26824,355,1.306,0.199434,0.198939,0.199464,0.200519,0.201644
41465,51.089,26824,355,1.306,0.199434,0.19894,0.199464,0.200519,0.201644
41466,51.089,26824,355,1.306,0.199434,0.19894,0.199464,0.200519,0.201644
41467,51.089,26824,355,1.306,0.199434,0.19894,0.199464,0.200519,0.201644
41468,51.089,26824,355,1.306,0.199434,0.198939,0.199464,0.200519,0.201644
41469,51.089,26824,355,1.306,0.199434,0.198939,0.199464,0.200519,0.201644
41470,51.089,26824,355,1.306,0.199434,0.198939,0.199464,0.200519,0.201644
41471,51.103,26824,355,1.306,0.199434,0.198939,0.199464,0.200519,0.201643
41472,51.103,26824,355,1.306,0.199434,0.198939,0.199464,0.200519,0.201643
41473,51.103,26824,355,1.306,0.199434,0.19894,0.199464,0.200519,0.201643
41474,51.103,26824,355,1.306,0.199434,0.198939,0.199464,0.200519,0.201644
41475,51.103,26824,355,1.306,0.199434,0.198939,0.199464,0.200519,0.201644
41476,51.103,26824,355,1.306,0.199434,0.198939,0.199464,0.200519,0.201644
41477,51.103,26824,355,1.306,0.199434,0.19894,0.199463,0.200519,0.201644
41478,51.103,26824,355,1.306,0.199434,0.19894,0.199464,0.200519,0.201644
41479,51.103,26824,355,1.306,0.199434,0.19894,0.199464,0.200519,0.201644
41480,51.103,26824,355,1.306,0.199435,0.19894,0.199463,0.200519,0.201644
41481,51.103,26824,355,1.306,0.199435,0.19894,0.199463,0.200519,0.201644
41482,51.103,26824,355,1.306,0.199435,0.198939,0.199463,0.200519,0.201645
41483,51.103,26824,355,1.306,0.199435,0.198939,0.199463,0.200519,0.201645
41484,51.103,26824,355,1.306,0.199435,0.198939,0.199463,0.200519,0.201645
41485,51.119,26824,355,1.306,0.199435,0.19894,0.199463,0.200518,0.201644
41486,51.119,26824,355,1.306,0.199435,0.19894,0.199462,0.200519,0.201645
41487,51.121,26824,355,1.306,0.199435,0.19894,0.199462,0.200519,0.201644
41488,51.123,26824,355,1.306,0.199435,0.19894,0.199462,0.200519,0.201645
41489,51.127,26824,355,1.306,0.199435,0.19894,0.199462,0.200519,0.201645
41490,51.127,26824,355,1.306,0.199435,0.19894,0.199462,0.200519,0.201645
41491,51.131,26824,355,1.306,0.199435,0.19894,0.199462,0.200519,0.201645
41492,51.131,26824,355,1.306,0.199435,0.19894,0.199462,0.200518,0.201645
41493,51.133,26824,355,1.306,0.199435,0.198939,0.199462,0.200519,0.201645
41494,51.135,26824,355,1.306,0.199435,0.198939,0.199461,0.200519,0.201646
41495,51.136,26824,355,1.306,0.199435,0.198939,0.199461,0.200519,0.201646
41496,51.136,26824,355,1.306,0.199435,0.198939,0.199461,0.200519,0.201646
41497,51.138,26824,355,1.306,0.199435,0.19894,0.199461,0.200519,0.201646
41498,51.138,26824,355,1.306,0.199435,0.19894,0.199461,0.200519,0.201646
41499,51.14,26824,355,1.306,0.199435,0.19894,0.199461,0.200519,0.201645
41500,51.142,26824,355,1.306,0.199435,0.19894,0.199461,0.200519,0.201645
41501,51.142,26824,355,1.306,0.199435,0.19894,0.199461,0.200519,0.201645
41502,51.144,26824,355,1.306,0.199435,0.19894,0.199461,0.200519,0.201645
41503,51.146,26824,355,1.306,0.199435,0.19894,0.199461,0.200519,0.201645
41504,51.146,26824,355,1.306,0.199435,0.19894,0.199461,0.200519,0.201645
41505,51.148,26824,355,1.306,0.199435,0.19894,0.199461,0.200519,0.201645
41506,51.15,26824,355,1.306,0.199435,0.19894,0.199461,0.200519,0.201645
41507,51.152,26824,355,1.306,0.199435,0.19894,0.199461,0.200519,0.201645
41508,51.153,26824,355,1.306,0.199435,0.19894,0.199461,0.200519,0.201645
41509,51.155,26824,355,1.306,0.199435,0.19894,0.199461,0.200519,0.201645
41510,51.155,26824,355,1.306,0.199435,0.19894,0.199462,0.200519,0.201645
41511,51.158,26824,355,1.306,0.199435,0.19894,0.199462,0.200519,0.201644
41512,51.159,26824,355,1.306,0.199435,0.19894,0.199462,0.200518,0.201645
41513,51.161,26824,355,1.306,0.199436,0.19894,0.199462,0.200519,0.201644
41514,51.162,26824,355,1.306,0.199436,0.19894,0.199462,0.200519,0.201644
41515,51.163,26824,355,1.306,0.199436,0.19894,0.199462,0.200518,0.201644
41516,51.163,26824,355,1.306,0.199435,0.19894,0.199462,0.200518,0.201644
41517,51.164,26824,355,1.306,0.199435,0.19894,0.199462,0.200518,0.201644
41518,51.165,26824,355,1.306,0.199436,0.198939,0.199462,0.200519,0.201644
41519,51.168,26824,355,1.306,0.199435,0.198939,0.199462,0.200518,0.201645
41520,51.169,26824,355,1.306,0.199436,0.198939,0.199462,0.200518,0.201645
41521,51.17,26824,355,1.306,0.199436,0.198939,0.199462,0.200518,0.201645
41522,51.172,26824,355,1.306,0.199436,0.198939,0.199462,0.200518,0.201644
41523,51.173,26824,355,1.306,0.199436,0.198939,0.199462,0.200518,0.201645
41524,51.174,26824,355,1.306,0.199436,0.198939,0.199462,0.200519,0.201645
41525,51.175,26824,355,1.306,0.199436,0.198939,0.199462,0.200519,0.201645
41526,51.176,26824,355,1.306,0.199436,0.198939,0.199462,0.200519,0.201644
41527,51.177,26824,355,1.306,0.199436,0.198939,0.199462,0.200519,0.201644
41528,51.178,26824,355,1.306,0.199436,0.198939,0.199462,0.200519,0.201644
41529,51.179,26824,355,1.306,0.199436,0.198939,0.199462,0.200519,0.201644
41530,51.181,26824,355,1.306,0.199436,0.198939,0.199462,0.200519,0.201644
41531,51.183,26824,355,1.306,0.199435,0.198939,0.199463,0.200519,0.201644
41532,51.184,26824,355,1.306,0.199435,0.198939,0.199463,0.200519,0.201644
41533,51.185,26824,355,1.306,0.199435,0.198939,0.199463,0.200519,0.201644
41534,51.187,26824,355,1.306,0.199435,0.198939,0.199462,0.200518,0.201645
41535,51.188,26824,355,1.306,0.199435,0.198939,0.199462,0.200518,0.201644
41536,51.189,26824,355,1.306,0.199435,0.198939,0.199463,0.200519,0.201645
41537,51.19,26824,355,1.306,0.199435,0.198939,0.199463,0.200519,0.201644
41538,51.191,26824,355,1.306,0.199435,0.198939,0.199463,0.200519,0.201644
41539,51.192,26824,355,1.306,0.199435,0.198939,0.199463,0.200519,0.201644
41540,51.192,26824,355,1.306,0.199436,0.198939,0.199463,0.200518,0.201644
41541,51.192,26824,355,1.306,0.199436,0.198939,0.199462,0.200518,0.201645
41542,51.192,26824,355,1.306,0.199436,0.198939,0.199462,0.200518,0.201645
41543,51.192,26824,355,1.306,0.199436,0.198939,0.199463,0.200518,0.201645
41544,51.192,26824,355,1.306,0.199436,0.198938,0.199463,0.200518,0.201645
41545,51.192,26824,355,1.306,0.199436,0.198938,0.199463,0.200518,0.201645
41546,51.192,26824,355,1.306,0.199436,0.198939,0.199463,0.200518,0.201645
41547,51.192,26824,355,1.306,0.199436,0.198939,0.199463,0.200518,0.201645
41548,51.192,26824,355,1.306,0.199436,0.198939,0.199463,0.200518,0.201645
41549,51.192,26824,355,1.306,0.199436,0.198939,0.199463,0.200518,0.201645
41550,51.192,26824,355,1.306,0.199436,0.198939,0.199463,0.200518,0.201645
41551,51.192,26824,355,1.306,0.199436,0.198939,0.199463,0.200518,0.201645
41552,51.208,26824,355,1.306,0.199436,0.198939,0.199463,0.200518,0.201645
41553,51.209,26824,355,1.306,0.199435,0.198939,0.199463,0.200518,0.201645
41554,51.209,26824,355,1.306,0.199436,0.198939,0.199463,0.200518,0.201645
41555,51.209,26824,355,1.306,0.199436,0.198939,0.199463,0.200518,0.201645
41556,51.209,26824,355,1.306,0.199435,0.198939,0.199463,0.200518,0.201645
41557,51.209,26824,355,1.306,0.199435,0.198939,0.199463,0.200518,0.201645
41558,51.209,26824,355,1.306,0.199435,0.198939,0.199463,0.200518,0.201645
41559,51.209,26824,355,1.306,0.199435,0.198939,0.199463,0.200518,0.201645
41560,51.209,26824,355,1.306,0.199435,0.198939,0.199463,0.200518,0.201645
41561,51.209,26824,355,1.306,0.199435,0.198939,0.199463,0.200518,0.201645
41562,51.209,26824,355,1.306,0.199435,0.198939,0.199462,0.200518,0.201645
41563,51.209,26824,355,1.306,0.199435,0.198939,0.199462,0.200518,0.201645
41564,51.209,26824,355,1.306,0.199435,0.198939,0.199462,0.200518,0.201646
41565,51.209,26824,355,1.306,0.199436,0.198939,0.199462,0.200518,0.201645
41566,51.224,26824,355,1.306,0.199436,0.198939,0.199462,0.200518,0.201645
41567,51.225,26824,355,1.306,0.199436,0.198939,0.199462,0.200518,0.201645
41568,51.225,26824,355,1.306,0.199436,0.198939,0.199462,0.200518,0.201645
41569,51.225,26824,355,1.306,0.199436,0.198939,0.199462,0.200518,0.201645
41570,51.225,26824,355,1.306,0.199436,0.198939,0.199462,0.200518,0.201645
41571,51.225,26824,355,1.306,0.199436,0.198939,0.199462,0.200518,0.201646
41572,51.225,26824,355,1.306,0.199436,0.198939,0.199462,0.200518,0.201645
41573,51.225,26824,355,1.306,0.199436,0.198939,0.199462,0.200518,0.201645
41574,51.225,26824,355,1.306,0.199436,0.198939,0.199462,0.200518,0.201646
41575,51.225,26824,355,1.306,0.199436,0.198938,0.199462,0.200518,0.201646
41576,51.225,26824,355,1.306,0.199436,0.198938,0.199462,0.200518,0.201645
41577,51.225,26824,355,1.306,0.199436,0.198938,0.199462,0.200519,0.201645
41578,51.225,26824,355,1.306,0.199436,0.198938,0.199462,0.200519,0.201645
41579,51.24,26824,355,1.306,0.199436,0.198938,0.199462,0.200519,0.201645
41580,51.24,26824,355,1.306,0.199436,0.198939,0.199462,0.200518,0.201645
41581,51.241,26824,355,1.306,0.199436,0.198939,0.199462,0.200519,0.201645
41582,51.241,26824,355,1.306,0.199436,0.198939,0.199462,0.200519,0.201645
41583,51.241,26824,355,1.306,0.199436,0.198939,0.199462,0.200518,0.201645
41584,51.241,26824,355,1.306,0.199436,0.198939,0.199462,0.200518,0.201646
41585,51.241,26824,355,1.306,0.199436,0.198939,0.199462,0.200518,0.201646
41586,51.241,26824,355,1.306,0.199435,0.198939,0.199462,0.200518,0.201646
41587,51.241,26824,355,1.306,0.199435,0.198939,0.199462,0.200518,0.201645
41588,51.241,26824,355,1.306,0.199435,0.198939,0.199462,0.200518,0.201645
41589,51.241,26824,355,1.306,0.199435,0.198939,0.199462,0.200518,0.201645
41590,51.241,26824,355,1.306,0.199435,0.198939,0.199462,0.200518,0.201645
41591,51.241,26824,355,1.306,0.199435,0.198939,0.199462,0.200518,0.201645
41592,51.241,26824,355,1.306,0.199435,0.198939,0.199463,0.200518,0.201645
41593,51.241,26824,355,1.306,0.199436,0.198938,0.199463,0.200518,0.201645
41594,51.256,26824,355,1.306,0.199436,0.198938,0.199463,0.200518,0.201645
41595,51.258,26824,355,1.306,0.199435,0.198938,0.199463,0.200519,0.201645
41596,51.26,26824,355,1.306,0.199435,0.198938,0.199463,0.200519,0.201645
41597,51.26,26824,355,1.306,0.199435,0.198938,0.199463,0.200519,0.201645
41598,51.26,26824,355,1.306,0.199435,0.198938,0.199463,0.200519,0.201646
41599,51.26,26824,355,1.306,0.199435,0.198938,0.199463,0.200519,0.201646
41600,51.26,26824,355,1.306,0.199435,0.198938,0.199463,0.200519,0.201646
41601,51.26,26824,355,1.306,0.199435,0.198938,0.199463,0.200519,0.201646
41602,51.26,26824,355,1.306,0.199435,0.198938,0.199463,0.200519,0.201646
41603,51.26,26824,355,1.306,0.199435,0.198938,0.199463,0.200519,0.201646
41604,51.26,26824,355,1.306,0.199435,0.198938,0.199463,0.200519,0.201646
41605,51.26,26824,355,1.306,0.199435,0.198938,0.199463,0.200519,0.201646
41606,51.26,26824,355,1.306,0.199435,0.198938,0.199463,0.200519,0.201646
41607,51.26,26824,355,1.306,0.199434,0.198938,0.199463,0.200519,0.201646
41608,51.272,26824,355,1.306,0.199434,0.198938,0.199463,0.200519,0.201646
41609,51.274,26824,355,1.306,0.199435,0.198938,0.199463,0.200519,0.201646
41610,51.274,26824,355,1.306,0.199435,0.198938,0.199463,0.200518,0.201646
41611,51.276,26824,355,1.306,0.199434,0.198938,0.199463,0.200518,0.201646
41612,51.276,26824,355,1.306,0.199434,0.198938,0.199463,0.200518,0.201646
41613,51.276,26824,355,1.306,0.199435,0.198938,0.199462,0.200519,0.201646
41614,51.276,26824,355,1.306,0.199435,0.198938,0.199462,0.200519,0.201646
41615,51.276,26824,355,1.306,0.199435,0.198938,0.199463,0.200519,0.201646
41616,51.276,26824,355,1.306,0.199435,0.198938,0.199462,0.200519,0.201646
41617,51.276,26824,355,1.306,0.199435,0.198938,0.199462,0.200519,0.201646
41618,51.276,26824,355,1.306,0.199435,0.198938,0.199462,0.200519,0.201646
41619,51.276,26824,355,1.306,0.199435,0.198938,0.199462,0.200519,0.201646
41620,51.276,26824,355,1.306,0.199435,0.198938,0.199462,0.200519,0.201646
41621,51.288,26824,355,1.306,0.199435,0.198938,0.199462,0.200519,0.201646
41622,51.29,26824,355,1.306,0.199435,0.198938,0.199462,0.200519,0.201646
41623,51.29,26824,355,1.306,0.199435,0.198938,0.199462,0.200519,0.201646
41624,51.292,26824,355,1.306,0.199435,0.198938,0.199462,0.200519,0.201646
41625,51.292,26824,355,1.306,0.199435,0.198938,0.199462,0.200519,0.201646
41626,51.294,26824,355,1.306,0.199435,0.198938,0.199462,0.200519,0.201646
41627,51.294,26824,355,1.306,0.199435,0.198938,0.199463,0.200518,0.201646
41628,51.296,26824,355,1.306,0.199435,0.198938,0.199462,0.200518,0.201647
41629,51.298,26824,355,1.306,0.199435,0.198938,0.199462,0.200518,0.201647
41630,51.298,26824,355,1.306,0.199435,0.198938,0.199462,0.200518,0.201647
41631,51.3,26824,355,1.306,0.199435,0.198938,0.199462,0.200518,0.201647
41632,51.302,26824,355,1.306,0.199435,0.198938,0.199462,0.200518,0.201647
41633,51.302,26824,355,1.306,0.199435,0.198938,0.199463,0.200518,0.201647
41634,51.303,26824,355,1.306,0.199435,0.198937,0.199463,0.200518,0.201647
41635,51.303,26824,355,1.306,0.199435,0.198938,0.199463,0.200518,0.201647
41636,51.305,26824,355,1.306,0.199435,0.198938,0.199463,0.200518,0.201647
41637,51.305,26824,355,1.306,0.199435,0.198938,0.199463,0.200518,0.201647
41638,51.305,26824,355,1.306,0.199435,0.198937,0.199463,0.200518,0.201647
41639,51.305,26824,355,1.306,0.199435,0.198938,0.199463,0.200518,0.201647
41640,51.305,26824,355,1.306,0.199436,0.198937,0.199463,0.200518,0.201646
41641,51.305,26824,355,1.306,0.199436,0.198937,0.199463,0.200518,0.201646
41642,51.305,26824,355,1.306,0.199436,0.198937,0.199463,0.200518,0.201646
41643,51.305,26824,355,1.306,0.199436,0.198937,0.199463,0.200518,0.201646
41644,51.305,26824,355,1.306,0.199436,0.198937,0.199463,0.200518,0.201646
41645,51.305,26824,355,1.306,0.199436,0.198937,0.199463,0.200518,0.201646
41646,51.305,26824,355,1.306,0.199436,0.198937,0.199463,0.200518,0.201646
41647,51.305,26824,355,1.306,0.199436,0.198937,0.199463,0.200518,0.201646
41648,51.319,26824,355,1.306,0.199436,0.198937,0.199463,0.200518,0.201646
41649,51.322,26824,355,1.306,0.199436,0.198937,0.199463,0.200517,0.201646
41650,51.322,26824,355,1.306,0.199436,0.198937,0.199463,0.200517,0.201646
41651,51.322,26824,355,1.306,0.199436,0.198937,0.199463,0.200518,0.201646
41652,51.322,26824,355,1.306,0.199436,0.198937,0.199463,0.200518,0.201646
41653,51.322,26824,355,1.306,0.199436,0.198937,0.199463,0.200518,0.201646
41654,51.322,26824,355,1.306,0.199436,0.198937,0.199463,0.200518,0.201646
41655,51.322,26824,355,1.306,0.199436,0.198937,0.199463,0.200518,0.201646
41656,51.322,26824,355,1.306,0.199436,0.198937,0.199463,0.200518,0.201646
41657,51.322,26824,355,1.306,0.199436,0.198937,0.199463,0.200518,0.201646
41658,51.322,26824,355,1.306,0.199437,0.198937,0.199463,0.200518,0.201645
41659,51.322,26824,355,1.306,0.199437,0.198937,0.199463,0.200518,0.201645
41660,51.322,26824,355,1.306,0.199437,0.198937,0.199463,0.200518,0.201645
41661,51.322,26824,355,1.306,0.199437,0.198937,0.199463,0.200518,0.201645
41662,51.336,26824,355,1.306,0.199437,0.198937,0.199463,0.200518,0.201645
41663,51.336,26824,355,1.306,0.199437,0.198937,0.199463,0.200518,0.201645
41664,51.336,26824,355,1.306,0.199437,0.198937,0.199463,0.200518,0.201645
41665,51.336,26824,355,1.306,0.199437,0.198937,0.199463,0.200518,0.201645
41666,51.336,26824,355,1.306,0.199437,0.198937,0.199463,0.200518,0.201645
41667,51.336,26824,355,1.306,0.199437,0.198937,0.199463,0.200518,0.201645
41668,51.336,26824,355,1.306,0.199436,0.198938,0.199463,0.200518,0.201645
41669,51.336,26824,355,1.306,0.199436,0.198938,0.199463,0.200518,0.201645
41670,51.336,26824,355,1.306,0.199436,0.198938,0.199463,0.200518,0.201645
41671,51.336,26824,355,1.306,0.199436,0.198938,0.199463,0.200518,0.201645
41672,51.336,26824,355,1.306,0.199436,0.198937,0.199463,0.200518,0.201645
41673,51.336,26824,355,1.306,0.199436,0.198937,0.199463,0.200518,0.201645
41674,51.336,26824,355,1.306,0.199436,0.198937,0.199463,0.200518,0.201645
41675,51.336,26824,355,1.306,0.199436,0.198937,0.199463,0.200518,0.201645
41676,51.351,26824,355,1.306,0.199436,0.198937,0.199464,0.200518,0.201645
41677,51.351,26824,355,1.306,0.199436,0.198937,0.199464,0.200518,0.201645
41678,51.353,26824,355,1.306,0.199436,0.198936,0.199464,0.200519,0.201645
41679,51.353,26824,355,1.306,0.199436,0.198936,0.199464,0.200519,0.201645
41680,51.353,26824,355,1.306,0.199436,0.198936,0.199464,0.200519,0.201645
41681,51.353,26824,355,1.306,0.199436,0.198936,0.199464,0.200519,0.201645
41682,51.353,26824,355,1.306,0.199436,0.198936,0.199464,0.200519,0.201645
41683,51.353,26824,355,1.306,0.199436,0.198936,0.199463,0.200519,0.201645
41684,51.353,26824,355,1.306,0.199436,0.198937,0.199463,0.200519,0.201645
41685,51.353,26824,355,1.306,0.199437,0.198937,0.199463,0.200518,0.201645
41686,51.353,26824,355,1.306,0.199437,0.198937,0.199463,0.200518,0.201645
41687,51.353,26824,355,1.306,0.199437,0.198937,0.199463,0.200518,0.201645
